#	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332
sp|G4STG9|PFP_META2	0.23774509803921567	0.2181372549019608	0.22058823529411764	0.2965686274509804	0.2034313725490196	0.18872549019607843	0.22549019607843138	0.28921568627450983	0.10294117647058823	0.19362745098039216	0.2818627450980392	0.19117647058823528	0.36764705882352944	0.15196078431372548	0.08823529411764706	0.22058823529411764	0.25735294117647056	0.17647058823529413	0.1323529411764706	0.3137254901960784	0.20588235294117646	0.31862745098039214	0.17647058823529413	0.17647058823529413	0.2181372549019608	0.2549019607843137	0.2181372549019608	0.3112745098039216	0.14460784313725492	0.20833333333333334	0.17401960784313725	0.02696078431372549	0.22303921568627452	0.25735294117647056	0.24754901960784315	0.1642156862745098	0.3088235294117647	0.16666666666666666	0.14705882352941177
sp|Q9WYC5|PFP_THEMA	0.22966507177033493	0.215311004784689	0.26555023923444976	0.2535885167464115	0.22488038277511962	0.19856459330143542	0.20334928229665072	0.3038277511961722	0.11961722488038277	0.17703349282296652	0.29904306220095694	0.20095693779904306	0.36363636363636365	0.1507177033492823	0.08373205741626795	0.22009569377990432	0.2894736842105263	0.18181818181818182	0.13636363636363635	0.2942583732057416	0.22009569377990432	0.3181818181818182	0.17703349282296652	0.17942583732057416	0.23444976076555024	0.26555023923444976	0.21291866028708134	0.2894736842105263	0.16028708133971292	0.19617224880382775	0.20334928229665072	0.03588516746411483	0.21291866028708134	0.2607655502392344	0.21052631578947367	0.1507177033492823	0.284688995215311	0.23205741626794257	0.16028708133971292
sp|P00438|PHHY_PSEFL	0.23918575063613232	0.19592875318066158	0.24936386768447838	0.30025445292620867	0.19592875318066158	0.21119592875318066	0.178117048346056	0.30788804071246817	0.089058524173028	0.23155216284987276	0.2595419847328244	0.2010178117048346	0.4173027989821883	0.11450381679389313	0.06870229007633588	0.2340966921119593	0.26208651399491095	0.178117048346056	0.1272264631043257	0.3333333333333333	0.1984732824427481	0.272264631043257	0.17557251908396945	0.20865139949109415	0.22391857506361323	0.2366412213740458	0.20865139949109415	0.2900763358778626	0.15267175572519084	0.23155216284987276	0.1806615776081425	0.04834605597964377	0.2035623409669211	0.22137404580152673	0.22646310432569974	0.15012722646310434	0.30025445292620867	0.2035623409669211	0.13486005089058525
sp|P19624|PDXA_ECOLI	0.2347560975609756	0.16463414634146342	0.29573170731707316	0.22560975609756098	0.22865853658536586	0.21646341463414634	0.1402439024390244	0.3384146341463415	0.10670731707317073	0.21951219512195122	0.27134146341463417	0.20121951219512196	0.40853658536585363	0.11280487804878049	0.06402439024390244	0.24695121951219512	0.24390243902439024	0.21036585365853658	0.14329268292682926	0.23170731707317074	0.2896341463414634	0.36585365853658536	0.14634146341463414	0.125	0.2774390243902439	0.1951219512195122	0.2347560975609756	0.34146341463414637	0.12195121951219512	0.14939024390243902	0.13719512195121952	0.009146341463414634	0.1676829268292683	0.25609756097560976	0.25609756097560976	0.14634146341463414	0.2804878048780488	0.25	0.11890243902439024
sp|P0ABF1|PCNB_ECOLI	0.2435344827586207	0.22629310344827586	0.1939655172413793	0.23922413793103448	0.20474137931034483	0.21336206896551724	0.1853448275862069	0.3254310344827586	0.08836206896551724	0.21551724137931033	0.2543103448275862	0.20043103448275862	0.3577586206896552	0.12931034482758622	0.0603448275862069	0.21767241379310345	0.25646551724137934	0.15517241379310345	0.14870689655172414	0.3168103448275862	0.17025862068965517	0.27586206896551724	0.20905172413793102	0.1853448275862069	0.1961206896551724	0.25862068965517243	0.21982758620689655	0.2607758620689655	0.16810344827586207	0.22629310344827586	0.22844827586206898	0.034482758620689655	0.1896551724137931	0.25862068965517243	0.22844827586206898	0.11637931034482758	0.30603448275862066	0.17456896551724138	0.16379310344827586
sp|Q9KJY8|PCS_RHIME	0.12083333333333333	0.1625	0.35	0.16666666666666666	0.21666666666666667	0.24166666666666667	0.15833333333333333	0.30416666666666664	0.1375	0.11666666666666667	0.3	0.2125	0.35	0.15	0.15833333333333333	0.12083333333333333	0.2625	0.24166666666666667	0.075	0.25	0.25	0.25833333333333336	0.1625	0.225	0.30833333333333335	0.20416666666666666	0.09583333333333334	0.225	0.12916666666666668	0.25833333333333336	0.09583333333333334	0.004166666666666667	0.1125	0.2875	0.1625	0.19583333333333333	0.19166666666666668	0.30416666666666664	0.09166666666666666
sp|Q92SA6|PK21A_RHIME	0.2608695652173913	0.23745819397993312	0.1605351170568562	0.26755852842809363	0.22742474916387959	0.20066889632107024	0.19063545150501673	0.3210702341137124	0.10702341137123746	0.2408026755852843	0.29431438127090304	0.13712374581939799	0.3277591973244147	0.1505016722408027	0.07692307692307693	0.2508361204013378	0.2608695652173913	0.12374581939799331	0.14381270903010032	0.3210702341137124	0.15719063545150502	0.21739130434782608	0.23076923076923078	0.21739130434782608	0.14046822742474915	0.2909698996655518	0.22073578595317725	0.25418060200668896	0.1939799331103679	0.25418060200668896	0.21739130434782608	0.046822742474916385	0.22073578595317725	0.27759197324414714	0.24414715719063546	0.11705685618729098	0.3177257525083612	0.1705685618729097	0.1806020066889632
sp|P0A7A7|PLSB_ECOLI	0.228287841191067	0.19602977667493796	0.25682382133995035	0.25806451612903225	0.24193548387096775	0.2022332506203474	0.17866004962779156	0.3387096774193548	0.1054590570719603	0.2022332506203474	0.3064516129032258	0.1588089330024814	0.39950372208436724	0.11290322580645161	0.0707196029776675	0.22704714640198512	0.27915632754342434	0.1687344913151365	0.11910669975186104	0.29280397022332505	0.2196029776674938	0.27915632754342434	0.18858560794044665	0.22208436724565755	0.23076923076923078	0.23449131513647642	0.20719602977667495	0.2630272952853598	0.16253101736972705	0.24813895781637718	0.18362282878411912	0.03225806451612903	0.16129032258064516	0.21712158808933002	0.2630272952853598	0.14516129032258066	0.2679900744416873	0.2543424317617866	0.15632754342431762
sp|P69924|RIR2_ECOLI	0.23733333333333334	0.22666666666666666	0.25333333333333335	0.264	0.25333333333333335	0.17066666666666666	0.21333333333333335	0.3253333333333333	0.088	0.152	0.37066666666666664	0.136	0.344	0.15733333333333333	0.09866666666666667	0.21066666666666667	0.2906666666666667	0.17333333333333334	0.12533333333333332	0.34933333333333333	0.152	0.3253333333333333	0.18133333333333335	0.18933333333333333	0.224	0.2826666666666667	0.20266666666666666	0.2826666666666667	0.16533333333333333	0.20533333333333334	0.12266666666666666	0.037333333333333336	0.22933333333333333	0.25333333333333335	0.184	0.184	0.29333333333333333	0.2	0.17066666666666666
sp|P0A9T0|SERA_ECOLI	0.2273838630806846	0.1882640586797066	0.26894865525672373	0.2665036674816626	0.2273838630806846	0.18581907090464547	0.19070904645476772	0.2885085574572127	0.1198044009779951	0.1882640586797066	0.28117359413202936	0.1784841075794621	0.38875305623471884	0.13447432762836187	0.061124694376528114	0.2396088019559902	0.2762836185819071	0.18092909535452323	0.1295843520782396	0.30073349633251834	0.22249388753056235	0.3471882640586797	0.15647921760391198	0.16136919315403422	0.22982885085574573	0.22982885085574573	0.2200488997555012	0.33007334963325186	0.13447432762836187	0.18337408312958436	0.15158924205378974	0.019559902200488997	0.18092909535452323	0.1784841075794621	0.24938875305623473	0.19559902200489	0.29584352078239606	0.23227383863080683	0.1198044009779951
